text,label
"Smkin lm, kami smkin tdk sympathisch dgn Ganjar d Anis ini. Sptnya mereka menekan dan menyudutkan skl bapak prabowo.
Saya tgl di LN, aku akan ajak semua teman2ku utk memilih prabowo d Gibran no.urut 2. Semoga mereka menang.
Yg no.1 d no.3 cm pintar berkata2, seolah2 pendpt merekalah yg plg hebat. Aplg Anis, jgn ada percaya sm dia, yg suka berkata2 manis. Sdh dipecat jd menteri, jd Gubernurpun tdk becus mengatasi jakarta. Kerjanya cm menghasut sj, spt yg pak.prabowo ktkan. Semangat❤✌️❤✌️",1
Gemoysian mkmkmkmk 😂,1
Anies Raja bohong dan Penghina,0
"Jgn percaya Anis B, dia tdk bs dipercaya. Dia bsnya cm pintar berkata2 spt pak.prabowo blng😂😂😂😂. Anis bgt percaya diri skl akan menang di pilpres nanti😂😂😂.
Pokoknya yg menang no urut 2. Prabowo Gibran✌️✌️🥳🥳🥳🥳🥳",1
"Pesawat kita buat sendiri saja gimana??? Buka bengkel pesawat sendiri gimana??? 😁🤤🙃, kita buka pabrik senjata sendiri gimana??? Prab w tolong dengar dukungan rakyat???",1
"tinggi tinggi bener kaya imajinasi doang, emg negara ini punya duit berapa sih ???",0
pak prabowo tnggung jawab!! gw nangis,0
prabowo gibran menang 🙏💪💪💪👍👍👍,1
Gibran neraka2. Serem neraka,0
Semangat pak prabowo kami dari sulawesi selatan mendukung bapak salam Dari sulawesi selatan Pak. Makassar jeneponto salam pak Prabowo Gibran❤,0
"Kita kita juga minta dukungan uang nya, tolong yang ikut capres hujan kan uang",1
Ayok semuanya kita dukung pak Prabowo Subianto akan menjadi presiden kita amin,1
Pak Ganjar jadi peresiden  teruskan pembangunan pak Jokowi kemungkinan pak Jokowi lagi penerus nya,0
Anis kek boneka chaki,0
"Alaaaa pak Anis ini ngomong apa si gak paham AQ 🤮
Visi misi kok nyindir orang lain🤮 seluruh Indonesia g butu pak Anis pak saya yakin itu
Karena sebagai gubernur aja gak ada perubahan sama sekali gitu kok
Maaf pak Anis tidak pantas jadi presiden",0
"Dari debat inii, aku padamu pak Ganjaaarrrr",0
Dengan adanya omon omon visi misi yg ada di kepala akan mudah di ucapkan. Tapi kalo g bisa omon omon ya jadi keok,0
Kalo ga bisa omon omon apa yg ada di otak ga akan bisa kluar pak wowo. Ini debat pak kalo ga bisa omon bisa K.O,0
biasa saja,1
"Alham duliloh, mhn mf sblmnyo  menang kalahnyo kito harus siap menrmanyo  ketiga. Adalah pemimpin  yg hebat  bagus2, ttp tdk mungki n ,ketiganyo jd pemimpin , jdi  mhn mf mf sayo memilih nyo prabowo/ Gibran",1
😂😂😂😂SIAPAPUN PRESIDEN NYA...NEK GAK KERJO YO GAK MANGAN...,1
"""Hati yang tulus memimpin negri ini hanyalah prabowo"" Almarhum Gusdur 😊",0
"Baru mulai udah, keluar jalur aje😂.

Hetdahhh nis pak anis🤭",1
"Dari Senyumannya Anies saja sdah kelihatan sifat licik atau sifat jahatnya, dan yg paling ngakak pada saat  Pak Ganjar bilang  ""kalau saat kita membuat satu sistem infrastruktur yg bagus, jangan d Korupsi "" Pak Anis malah telan ludah 😂",1
Saya ikut yg dpt ajh itu brarti bp kita,0
Anis,0
No 1 ini bnyak ngomong,0
"Jangan tidak bagus capres no 1 karena belum melihat kinerja nya menjadi presiden..
maka tetap dukung dan coblos no 1 AnisAmin bismillah 🤲😇",0
Sip pak mahfud.. Apapun langkah anda kami dukung... Ganjar mahfud gaspol,1
"Dijamin yang jadi presiden antara Prabowo dan Ganjar.
LIKE komen ini👍 biar jadi bukti pasca pilpres👍",0
Kok C terus ya,0
"Yang saya takutkan kalau kalah lagi nanti bisa terserang se*ruk😅...  Lebih ke kasihan saya tuh . Udah tua pa, mending nikmati hidup bapak... Jangan terlalu berambisi🙏",0
Yang ngomong anis cuma bisa ngomong doang... Rekam jejak prabowo apa... Buktinya apa... Hahhhh ... Dihh dasar deterjen emng g ada *tak😅.... Gak bisa ngomong mau dipilih jd presiden.. yang pinter ngomong dikata cuma pinter ngomong doang.. siwowo emang bisa apa😅,0
Pak Anis baswedan kebanyakan janji manis... Pdhal belum tau yg bakal di alami kedepannya kaya gimana..,0
Pak Prabowo dipecat dari ABRI juga kak,0
Gasuka yg janji2 manisss.... Yg real2 aja .... Dah tau sifatnya jadi lebih yakin milih siapa...,0
"3 wajah""mereka  yg paling tenang cuma Bpk gemoy✌️✌️✌️😍😍😍",0
Semangat pak prabowo...jalan terus hidup no 2,0
"Moga moga kaya semua nya yang terpilih dan yang tidak terpilih, agar kita saling mengaum kebaikan bukan auman permusuhan, moga moga sehat slalu lahir batin, dan tidak lupa kepada rakyat walaupun tidak jadi presiden, karena semua nya saudara seiman seIslam, berjuang terus, jangan sampai lupa dan salah niat, karena niat kita untuk menjadi hamba yang mengabdi yang lebih berkualitas di hadapan Alloh SWT, niat kita untuk menjadi khalifah pemimpin yang di rahmati Alloh, yang berguna kepada Tuhan nya yg terpilih, insya Alloh SWT",0
Bener2 capres cawapres 02 sama2 gapunya etika hadeh.,0
Jangan bawa bawa Mentri pertahanan,0
Pilih presiden yg bukan mau ngacak2 anggaran doang,0
Good job' pak prabowo semoga sehat selalu pak Prabowo aminnn ya rabbal alaamin.,0
"Gua prab w insyaallah SWT takut nya jadi harimau melawan singa, doa saya untuk prab w, lain coblosan nya saya ikut warga,prab w semangat walaupun pernah jadi bekas capres, jangan mau tunduk di arena singa,moga moga saling menjilati satu sama lain antar capres tidak ada permusuhan",0
InsyaAllah Abah Anies,0
"Kepikiran pesawat baru atau ingin nipu, karena dia bicaranya pesawat bekas, seakan akan menjanjikan pesawat baru, dia merendahkan diri sendiri di hadapan singa karena takut kalah 2 kali, tolong kalau jadi jangan nipu, nanti banyak dosa, karena bicara nya bersiasat, coba tanya kan sama prab w di benaknya beli pesawat baru apa tidak??? Kalau tidak jangan di pilih, kalau punya hajat beli pesawat baru pilih lah prab w, lebih jelas bicara nya prab w tidak bertele-tele tapi mengandung siasat, menurut penilaian Saya begitu, mohon jangan cemburu presiden lainnya, cemburu ilah jokowi karena sudah jadi raja rimba, anies baswedan suka memojokkan orang benar """" Tapi untuk kepentingan prab w juga, benar kata ganjp hutang negara harus sambil di lunasi, moga moga semua hajat nya capres terkabul, kalau jadi raja rimba, saya serahkan mahkota nya kepada Alloh SWT, biarlah Alloh SWT yang memilih pemimpin, yang menurut Alloh pantas menjadi hambanya yang sholeh",1
"Anis jago tata kata, kerja nyata nol besar, lihatlah rekam jejaknya sewaktu jadi mentri dan gubernur..",0
Bpk prabowo sudah beberapa kali menyalon tpi ngga jadi jadi,0
Njawabnya hilirisasi terus gimana si gibran sih nggak nyambung,0
"Tadi nya si milih anies, setelah debat ini jd yakin sama prabowo dg keluasan hati. Anies nginjek leher org buat naik",0
Gagasan yg harus di pilih rakyat,0
"Orang Cerdas Pasti paham dan mengerti 01+02 vs 03,  Kalau Benar ngapain takut untuk membicarakan nya, di acara debat biar masyarakat tau bobrok nya MP,  tapi sayang nya udah di kasih tau , tetap masih memilihnya 😂",1
"Ngeri denger para gelar panelis.... Indonesia ternyata tempat nya orang 2 hebat'...tpi knpa Indonesia masih gini gini aja...
Salah nya ada dimna nech...",0
Pak prabowo aku bolomu...,0
prabowo tdk menjawab euy,0
ini yang bilang Anis jago ngomong doang kenapa capres nya ga jago ngomong yh??? sip omon omon 😛😛,0
"kalo ada data nya mah gausah ajak di belakang pas debat aja langsung ngomong aduh mana fans nya pada nangis nangis, jelas tema nya berhubungan dengan no 2 ya udahlah di goreng abis",1
"Semangat Pak Prabowo, kami hanya ingin bukti nyata, bukan janji2 manis saja, insyaAllah Pak Probowo menjadi RI 1, ketulusan dan keikhlasan bapak untuk negara ini tidak ada yang bisa menandingi",0
janji ga omon omon wkwkwkwk,0
"Jika anis yg jadi presiden, rasanya negara dan bangsa hanya akan disibukan dengan tahayul tuh, 👍🤔🙏   Yg dibutuhkan masyarakat tuh adalah kemajuan perekonomian tuh pak anis, bukan tahayul apalagi menjadi pemimpin di atas pemimpin tuh,👍🤔🙏 ini bukan jaman penjajahan lagi, 👍🤔🙏",0
"Sekarang di timur tengah sangat kacau ,,perang dimana2 pak prabowo lah yg pas buat indonesia lebih kuat",0
ᴼʲᵒ ʳᵘᵐᵒⁿᵍˢᵒ ᶦˢᵒ.. ᵀᵃᵖᶦ ˢᶦⁿᵍ ᶦˢᵒ ʳᵘᵐᵒⁿᵍˢᵒ ᶦˢᵒ,0
"Kakek wowo temperamen emosi tinggi, kurang santun, bisa bahaya kalau jadi presiden 😂",1
PAK PRABOWOOOO....bravo❤,0
Pak prabowo...wae pol juos,0
"01: menhan
02:presiden
03: menpupr 
Jos kli yaa",0
"hati2 dgn pilihan anda,karena menentukan masa depan seluruh rakyat Indonesia.jangan sampai penyesalan DTG nya terlambat.dari hati  kecil kami,suara kami berikan utk pak Prabowo dan mas Gibran.😘✌️",0
"Bismillah gua memilih orang yang bisa memberi hujan uang dollar dollar dollar💵💲💰,sehingga masyarakat subur semua nya, hujan dollar nya jangan satu kali, tirulah hujan di langit",0
Mantab pak prabowo. Lanjutkan,0
PEMIMPIN CERDAS BISA DINILAI DARI KOSA KATA NYA. KALAU TATA BAHASA AJA SUDAH BAIK DAN BIJAK. PIKIRAN NYA LEBIH 1000X CERDAS. KAMI SEKELUARGA DUKUNG ANIES BASWEDAN. ALL IN ANIES SATU PUTARAN. AAMIIN YARABBALA'LAMIN,1
Amin  kan aja dulu ah,0
Kami sekeluarga pilih prabowo gibran,0
BACOD TENTANG PERTAHANAN MEMANG ANDA NIS ANIS PRAJURIT HAH ?!!! COCOK JADI SELES BANYAK BACOD,0
Emang skor kinerja anda berapa anis ? BACOD DOANG SEAKAN AKAN DIA YG PALING BENAR . PALING CERDAS . BUSUK ! Pecundang debat menyudutkan sebelah pihak . TAKUT YAK KALAH ? Sudah jelas kalah lahh . Banyak bacod rekam jejak rekam jejak . SAMPAH!,1
Profesor anis ginii ternyata wkwkwk banyak ngomong so pintar . ! SAMPAH CUIH 🤮🤮🤮,0
Emang pintar bukaan sok pintar,1
dari jaman purba juga tahu klo penyesalan datang belakangan ...,0
Kan tema nya EMG pertahanan blokk,0
Sorry tidak tertarik yg so jago dan banyak bacod seolah olah dia paling pintar . ! Bissmillah RI 1 PRABOWO 🫡,1
Ngomong apa Wo,0
"Si anis ini tidak waras,harus di check ulang iq nya 
Otaknya tidak wajar",0
BpK PRABOWO 2024 PERSIDEN NYA,0
Bpk Genjer purnowo kn nama Ny 😂😂😂,1
"nyolok . ngoet  .macok  
1 2 3 ???",0
Sya pilih pk prabowo lebih tegas gk byak omong tpi tanggung jwap negara,0
emosii x pak wowo,0
Lihatlah raut wajah prabowo....apa adanya panik tp natural,0
Anies Baswedan yes salam akal sehat,0
Saya Warga NU & Keluarga Besar Bismillahirrahmanirrahim Istiqomah Tetap Bersama GAMA 🤟🏽😎,0
semangat pak anies salam dari Kalimantan barat..,0
Sejak awal pak Prabowo selalu di pojokan oleh calon lain nya. Dua lawan satu. Sabar pak prabowo,0
Prabowo pas jadi presiden Indonesia pa anis tidak cocok jadi presiden Indonesia,0
kami orang indonesia timur mendukung Prabowo Subianto,0
"Saya tidak percaya capres sekarang pemimpin yang jujur, tes kejujuran tanding di arena sumo",0
Tetep pak prabowo pilihanku,0
Saya baru melihat ada calon yang nama ujung nya Edan,0
CERDASLAH DALAM MEMILIH PEMIMPIN MINTAK PETUNJUK PADA ALLAH suapay kita mendapat pemimpin yg baik dan adil AAMIIN,1
Semakin mantap pilih pasangan  amin no 1,1
Buat nyapres lagi tahun 2029 soalnya kaga ada Prabowo kaga seru 😂,1
Pilih buat nyapres lagi 2029,0
Org cerdas banyak musuh,1
😂,1
Iyalah di pojokan abisnya pertanyaan dri dua capres nya dk bisa dijawab 😂,1
Uhhhhh saya GK pilih siapa² 😂😂😂😂😂,1
Masyallah diakhir depat bnyak yg merangkul bpak prabowo❤,0
Prabowo bukan debat ..😆😆😆😅😅😅 lagi ikut rapat di sekolah dan yg pimpin rapat kepala sekolah makannya setujuh terus sama ganjar ..lahh peran prabowo wali murid maknnya setujuh terus,0
"Tarung debat oke, yang belum"" Tarung smack down",0
InsyaAllah Cerdas2 anak bangsa kalau dipimpin Oleh Pak Anis,0
Ekonomis kalian bahas jalan akses jalan aja slm brp pluh tahun merdeka sampai saat ini masih sangat2 minim...,0
AKU GAK MW PUNYA PRESIDEN YG TIDAK BER-ETIKA,0
"PERCUMA PAK ANIS,AKU AKAN TETAP PILIH PAK PRABOWO",0
"Anies Baswedan ,, keren semua di jawab dengan lugas dan jelas,,",1
GANJAR SMART BGT,0
Kita harus congkel mata 1=mata ke 3 untuk menciptakan Nusantara Emas di tahun 2045,0
Nanem singkong modal triliunan aja ga becus lu wo,0
"1. Anis • pintar . Agamis . Dan krakteristik yg terlihat manis di luar namun mengerikan di belakang. Aku hanya bisa bilang hati,"" siapapun orng yg berkawan dengan tipe ini. 
2. Prabowo • Terlihat tulus mengabdi namun yg perlu di ingat pak klo menurutku tni polri itu hanya perlu waktu berkeluarga yg cukup. Bahwasanya uang/gaji tidada artinya kalau mereka terlalu lama/jauh dari keluarga. 
3. Ganjar • sosok yg sulit di tebak. Namun terlihat seperti orang yg mudah terhasut omongan orang lain. 
Note: aku netral ya  felling ku  win of the match 
1. Prabowo 67% suara 
2. Ganjar 20% suara 
3. Anis 13% suara
Atau  
1. Ganjar 53% suara 
2. Prabowo 37% suara 
3. Anis 10% suara  
Aku yakin klo anis ini selalu di posisi akhir.    
Ganjar ini partainya kuat partainya besar pdi perjuangan yg tiap plosok pasti liat logo sapi hitamnya
Prabowo tulus tiada hentinya untuk maju  
Jujur aku pilpres prabowo vs jokowi aku pilih jokowi 2x . 
Harpanku siapapun presidennya . Aku pengen tu di setiap pagi siang malam ada polisi yg bertugas . Contoh di tiap lampu merah. Kawasan ramai kawasan sepi. Kan bisa persift/gantian Biar kelihatan kerjanya .",1
salam dr mlaysia..aku ikut debat pilpres kali ini krn aku lihat ada perubahan besar yg akn berlaku di indonesia krn aku punya rasa persaudaraan sesama nusantara...semoga tuhan bantu indonesia utk menjadi negara yg terus aman damai dan maju kedepannya..dlm debat ke3 ini aku lihat pak anies baswedan menjawab soalan dgn intelektual yg baik...semoga saudara2 aku rakyat indonesia nnti saat hari pemilu buatlah pilihan dgn bijak dan akal yg terbuka..aku percaya rkyat indonesia hari ini makin pintar2 kok..,1
Anies muka muka benjamin ada sma dia 😂,1
Orang di tengah tu layak jadi PM indonesia brbanding kiri dan kanan yg nampak jelas muka muka tikam belakang,1
"Pak Prabowo berbicara dari hati... NKRI membutuhkan pemimpin yg tulus mengabdi,bukan pemimpin yg hanya pandai bicara...Sangat betul kata bang edy simbolon,mereka tak sekelas Prabowo",0
pembual njir ... hahahhahaha,0
"Wadduh, saya scroll komennya jauh sampai ke bawah kok pada ngebela jagoanku sih... 
Emang boleh sePrabowo gitu...",0
All in prabowo gibran❤❤❤❤❤,0
Aamin,0
Sayangnya org cerdas malah tidak diakui,1
Presiden rohingya,0
Di depan pendukungnya tidak begitu,0
Org cerdas tidak diakui di negara ini,1
"Di debat doang, kalau depan pendukungnya koar2",0
Soalnya org cerdas tidak diakui di negeri ini,1
Namanya juga kaga ada gagasan,0
Oh jadi kritik kinerja disebut tidak ber etika,0
Diakhir debat malah lari bukannya salaman sama pak annies,0
Gaje bet,0
personal oni mah murni debat bukan visi misi,0
"SAYA PENGEN BERTANYA KEPADA TEMAN²....kalian memilih mana ???

ANTARA ORANG PINTAR VS ORANG CERDAS, saya sendiri lebih orang yg cerdas

siapa dia, tebaklah dalam komentar.... untuk pertahanan, saya bannga peringkat militer kita berada pada petingkat 13 dunia, dan itu sebuah pencapaian yg menbanggakan

terkadang BERBICARA itu memang mudah, karena kita belum mengalami/menjalani
...apakah anda merasa PASTI BISA LEBIH BAIK ???
 jawabannya BELUM TENTU !!!!",1
Kalau 01 Jadi Presiden mau bikin Monumen apa ya,0
Bangunlah jiwa nya...,0
"Politik sekumpulan orang ingin kaya, siapa saja bisa korupsi, kalau di benaknya ingin banyak harta,pengkhianatan kepada rakyat mereka semua presiden dan semua prajuritnya, jadi lah presiden yang puasa korupsi",0
Ternyata di sini banyak buzer,0
Update update ancur leburkan video2 channel tvone begal angkasa ok apdet,0
02❤❤,0
"Data apa pak ganjar? Itu data hanya beberapa segelintir orang kan bukan secara keseluruhan. Padahal data real hanya di miliki ketua KEMENHAN seperti ketua2 organisasi lainnya yg real tau kondisi dan masalah2 yg ada di bawah tanggung jawab ketua. 

Orng2 yg di survei pk ganjar itu g paham dah gue... 😢",0
"alm) Buya Syafii Maarif sempat memotret fenomena ini dengan frase keprihatinan:
“..Pancasila dimuliakan dalam kata, diagungkan dalam tulisan, namun dikhianati dalam perbuatan”.

Pertanyaan filosofis muncul, “Bagaimana bangsa akan selamat, sedangkan way of life dan/atau Norma Hukum Tertingginya tidak berdaulat?” Ini retorika sekaligus asumsi penulis guna melanjutkan catatan ini.

Pantas saja, hasil penelitan Prof Kaelan dari UGM terhadap UUD 2002 ditemukan fakta mengenaskan. Apa itu? Jika merujuk Pancasila, sesungguhnya pasal-pasal pada Batang Tubuh telah diganti 97%. Bukan diubah atau diamandemen, tapi diganti. Sungguh bebedah. Warisan para pendiri bangsa cuma tersisa 3%.

Siapa yg teken (perubahan UUD? President ke 5)
Hemft- 

Katakanlah, unsur Ketuhanan Yang Maha Esa. “Sila Pertama”. Kini justru muncul ‘tuhan-tuhan baru’ dalam kehidupan berbangsa – bernegara. Dalam praktik konstitusi sekarang, ada sebagian elit yang mentuhankan demokrasi ala Barat. “Demokrasi sebagai tujuan”. Atau, ada pula golongan yang mentuhankan Ketua Partai, ataupun mati-matian ingin meraih popularitas, elektabilitas, ataupun mengejar jabatan dan seterusnya, bukannya mencari ridho Illahi.

Copas",0
"Semoga Allah swt memberikan pemimpin yang terbaik
Bukan manusia yang pintar bicara tanpa melihat  perjuangan rakyat indonesia untuk merdeka",1
"Pertahana negara di nilai sangat rendah di bawah rata""... Yg menilai tolak ukurnya apa ini??... Dan minta rahasia negara di buka di publik, kok enak sekali minta buka rahasia negara di publikasi tanpa transparan.. Apa strategi kita biar di lihat musuh apa gimna ya...😅😂😂😂
Debat tu yg berakal lah, jangan cuma janji baru buat janji baru lagi,buat pemikiran yg gak masuk akal itu anis tidak konsisten setiap ngomng ,
Woii ituu proyek yg mangkrak masih banyak itu selesai kan dlu secepatnya, adu kecepatan pembangunan, adu ekonomi biar cpt maju, mencerdaskan anak bangsa, membuat inovasi moderen / membuat pabrik motor/mobil produk dalam negri.. Itu baru visi misi yg moderen, engak menjatuhkan orang lain dengan cara merendahakan perjuangan orang lain,yg udah berjuang ya harus di hormati..
emangnya pak wowo gak perbah buat kebaikan ya selama jadi keamanan negara???? 😂😂
Capres yg menilai rendah ini sangat keliatan sifat iri dengki, gampang merendahakan orang lain tanpa tau kinerja nya secara langsung.....jdi Keliatan sifat jeleknya ni capres 1 &2 , pdhal sebelumnya  sya bangga melihat kinerja paslon 1 dan 2 , tp saya kaget wktu capres 1&2 menghujat pak wowo di rendahakan di bully di  publik jdi kita kecewa krna sikap dan attitude nya... Gak jadi memilih mereka, dan masalah ini jadi panjang akhirnya 😂😂😂😂😂😂",0
01 AMIN OK,0
Mimpi sy Prabowo jd presiden akan menjadi nyata...setiap lima tahun pemilihan presiden mimpi sy selalu nyata tdk pernah meleset dulu waktu sy mimpi bapaku Jokowi jd presiden ternyata beliau jd presiden...jd bpk Prabowo dan bpk Gibran jelas pasti,1
Mukanya anis seram sekali,0
"Ini mah bukan debat. Intinya kalau pandangan saya.,,, moment yg dimaafatkan untuk menjatuhkan pak prabowo. Etsss Rakyat Sudah pinter mas ganjar dan Mas anies "" Kasihan de kalian"" ,, malah kalian terlihat aslinya. 

Gak ada pantes pantes nya pemimpin negara memiliki sikap sperti kalian, wkwkwkwkkw. Semut di sebrang lautan keliatan, gajah didepan muka kalian tidak keliatan 😂😂😂😂😂",1
